,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,NicheCompass,STAMP,STAligner,STAIR,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SIMVI,SEDR,scNiche,PRECAST,MENDER_wo_pcs,GraphST,GraphPCA,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
bio_metrics_geometry_truthworthiness_std,0.0259113896429124,0.031294018952326,0.0203935116256115,0.0284604680461786,0.0218379187148451,0.0299941361903604,0.0197872284793744,0.0332559627730747,0.0064662356961881,0.0180730168036951,0.0213017604475047,0.0216153922718584,0.03096892400997,0.02257850036762,0.0227266257263353,0.0353540702135914,0.017272563359754,0.0294786896647618,0.0309357291312779,0.030173135523456,0.0246854172884035,0.0382014142233103,0.0335867498978429,0.0401802585501892,0.0280805901434842,0.0287264053259119,0.0150051048992931,0.0186983476414268,0.0189636717822443,0.0270006803912005,0.0273481336473806,0.0232533055886978,0.0435910277404058,0.04463463454764,0.0268930291222826,0.0299736335831351
bio_metrics_geometry_truthworthiness_decay_mean,-0.1470708158326817,-0.0842240922976532,-0.0105096877522733,-0.1582605763352811,-0.0225149961188687,-0.0307584349368805,-0.0080066937077979,-0.1133525933469587,-0.0095953660924798,-0.0111191921279897,-0.0132587921092804,-0.0165900840146234,-0.0162038580242463,-0.0151857296037913,-0.1486405536756211,-0.0472939464962913,-0.0075634131945467,-0.1105116408274781,-0.1553845741870217,-0.104542443999416,-0.0104453066336465,-4.523618229433299e-05,-0.044796221057349,-0.0708261018293793,-0.0298674941588288,-0.0201121602023626,-0.0090523476612387,-0.0081883881724086,-0.0995021681389164,-0.1203247744689436,-0.1238789485966779,-0.2003478604266829,-0.0481045712790666,-0.0373497219849622,-0.0396373224407856,-0.09376338745556
bio_metrics_geometry_truthworthiness_decay_std,0.0222004718965763,0.0082877354364938,0.0025269749923388,0.0181069359634394,0.002942068275513,0.0075660615263319,0.0016157004899235,0.0132396177446198,0.0022079579650657,0.0045209553704263,0.0036137564984943,0.0056255761190269,0.0058768235041148,0.0039331697272842,0.0227628343507953,0.0033822163452187,0.0035781368142618,0.0081218208981047,0.0194938166324092,0.0081463833904359,0.0037811007419343,0.0025335488872851,0.0076264636746028,0.0107293517032113,0.0056646147516163,0.0044122798942439,0.0017408439324955,0.0039614487026027,0.0107751758077175,0.0111364373718701,0.0184461864944781,0.0399306367123468,0.0056275459119478,0.0055997387331219,0.0061553650408579,0.0053756923041909
sc_metrics_MsBrainAgingSpatialDonor_10_KNN_acc,0.5892190001779043,0.551360967799324,0.9655933107987904,0.5848425547055685,0.9211884006404556,0.8942892723714642,0.9491549546344068,0.5635296210638676,0.6677815335349582,0.9007294075787228,0.926027397260274,0.9703611457036114,0.9691513965486568,0.9720334460060488,0.5729941291585127,0.5927415050702722,0.968048389966198,0.6593132894502758,0.5702188222736168,0.562853584771393,0.9641344956413448,0.0285714285714285,0.9580145881515744,0.5885785447429283,0.9708236968510942,0.92453300124533,0.699306173278776,0.962960327343889,0.5507205123643479,0.6676036292474649,0.8548301014054439,0.5120441202632984,0.962213129336417,0.5542430172567159,0.9751645614659312,0.5817114392456858
sc_metrics_MsBrainAgingSpatialDonor_10_KNN_f1,0.322102311933936,0.2334311301957421,0.7742252590975766,0.3297977975781643,0.7847337014890843,0.6336653387515335,0.7281273739560578,0.2358650985894568,0.3764489983501579,0.6979600443954064,0.7199427217138177,0.8705613607526057,0.885152492976225,0.8474275047220758,0.2871204767535289,0.3136732022901836,0.7876762404691823,0.4026171694158835,0.3219607404304725,0.3036352415811542,0.7446422151706058,0.0076626194956691,0.7308339012101394,0.2264560728124678,0.8293017615300151,0.7279783772947817,0.3028908825622698,0.7394165063019441,0.243783660781506,0.4687062279698185,0.762304872358366,0.2563094364051529,0.8478218113096623,0.2612269083394773,0.8662950032808274,0.2927938533835929
sc_metrics_MsBrainAgingSpatialDonor_10_LR_acc,0.560611990748977,0.5579790072940758,0.9696495285536382,0.5918875644903042,0.960185020458993,0.9317203344600604,0.953282334104252,0.574879914605942,0.7220067603629248,0.9127913182707704,0.9355274862124178,0.971250667141078,0.9705390499911049,0.9789005515032912,0.5589041095890411,0.5913894324853229,0.9665184130937556,0.665789005515033,0.6085749866571785,0.5443159580145881,0.971677637431062,0.0286781711439245,0.9585838818715532,0.7202988792029887,0.9727806440135208,0.9111190179683332,0.3358832947874043,0.960078277886497,0.3808574986657178,0.6722291407222915,0.8656466820850383,0.436505959793631,0.9694360434086462,0.5422166874221669,0.9726027397260274,0.5923145347802882
sc_metrics_MsBrainAgingSpatialDonor_10_LR_f1,0.3408187906671739,0.1950530971507705,0.7973850874149756,0.3733775518823972,0.8794390801774763,0.7657936768723144,0.7172439007751226,0.2275944763716095,0.4597514965780284,0.6972442054068099,0.6841297524524346,0.7906104193254322,0.8469735886946163,0.9047020984690832,0.2536141812394477,0.3471419407004089,0.680963836787018,0.4377151271113985,0.3571675467794853,0.2998690221364184,0.8185143076713288,0.0148281979866794,0.7044658859526656,0.3266367511338247,0.8224179484814584,0.6341173963826391,0.161408816477745,0.7213014362179149,0.1986421732561772,0.4367894532113471,0.7702053117634231,0.2667827942195665,0.8549347980142827,0.2209997010201583,0.8769394093301018,0.2701079658907335
sc_metrics_MsBrainAgingSpatialDonor_10_RF_acc,0.5650951787938089,0.5586550435865504,0.9515388720868172,0.599786514855008,0.95146771037182,0.8861412560042697,0.951787938089308,0.5727806440135207,0.6567870485678705,0.926988080412738,0.9067425724959972,0.9647749510763208,0.959864792741505,0.9774061554883472,0.5215086283579434,0.602028108877424,0.9680839708236968,0.6642234477850916,0.5801814623732432,0.5651663405088062,0.952855363814268,0.0689201209749155,0.9574808752890944,0.8535847713929906,0.9733499377334994,0.9017968333036828,0.4608076854652197,0.963067069916385,0.4356164383561643,0.6687777975449208,0.8587084148727985,0.4916562889165629,0.9569471624266144,0.5528197829567693,0.9731364525885072,0.6663227183775129
sc_metrics_MsBrainAgingSpatialDonor_10_RF_f1,0.2823225177140532,0.2137944475936056,0.7504707139782345,0.3375807747012974,0.777897254233996,0.6283074949799676,0.7246023624847058,0.2325746420488479,0.3496218524902075,0.7103702577705846,0.6575754530553346,0.8246731191604938,0.8452026158555757,0.8197721262181603,0.2191279700954403,0.309045892883372,0.8145831510553712,0.3723114436501466,0.3124957757894663,0.2425650414338795,0.7073376311879453,0.0208433767728063,0.7439027515925948,0.552023948154612,0.8363257557463584,0.6550560118221321,0.2194605399803562,0.740192744237503,0.1786865509261651,0.4544233329583192,0.7237587940994795,0.2133797004322821,0.8012117565553754,0.267925302179808,0.8431309158410373,0.3754951907459805
sc_metrics_MsBrainAgingSpatialDonor_11_KNN_acc,0.6196511828699707,0.5627007425315144,0.948782593679848,0.5935762389915386,0.9259540666551546,0.8660335002590226,0.8987394232429632,0.5644620963564151,0.672699015714039,0.8534622690381627,0.9024693489898118,0.9511310654463824,0.9518563287860472,0.9644620963564152,0.5760317734415472,0.5993783457088586,0.9501640476601624,0.6665860818511483,0.60096701778622,0.5515109652909688,0.9397340701087896,0.7650146779485408,0.9399412882058368,0.6670005180452426,0.9491624935244344,0.8964254878259368,0.7585563805905716,0.941080987739596,0.5870488689345537,0.666413400103609,0.843723018476947,0.545156276981523,0.9432913141080989,0.5698497668796408,0.957002244862718,0.5917458124676221
sc_metrics_MsBrainAgingSpatialDonor_11_KNN_f1,0.2574239412534417,0.2275892154963025,0.7366033039654609,0.3044769587847818,0.7411121448343174,0.5964249636618578,0.6761958990649732,0.2219236552155773,0.3619863682951265,0.6460989436316065,0.6613693794768879,0.7964102386621638,0.810526565615399,0.8330103222500372,0.2282567845047471,0.2775864449132924,0.7296343859534592,0.3594584363227592,0.287483679318329,0.2689634530149455,0.707439984007491,0.3916936477119958,0.6987399457933617,0.2619578001297905,0.7727490063966334,0.6588114943860837,0.3443222174186421,0.6875954873874621,0.2470648052605121,0.4261800688805067,0.6800253447702373,0.2145353313806194,0.7872014326258625,0.242391892059929,0.7841795752770957,0.2683560332635952
sc_metrics_MsBrainAgingSpatialDonor_11_LR_acc,0.6420652737005699,0.5762735278881023,0.9494042479709894,0.5966499740977379,0.9438784320497324,0.9080297012605768,0.9153859437057504,0.5800034536349508,0.7312381281298567,0.8660335002590226,0.9136245898808496,0.9508893109998272,0.9499222932136072,0.9698843032291486,0.5877741322742186,0.6137454671041271,0.9472629943015024,0.6767052322569505,0.6264548437230185,0.5519944741840788,0.9528578829217752,0.763771369366258,0.943740286651701,0.750716629252288,0.9537903643584872,0.8875841823519254,0.7433603868071145,0.938179934380936,0.5544810913486444,0.6748402693835261,0.8576757036781212,0.550474874805733,0.9509238473493352,0.5817993438093594,0.9581419443964772,0.6053876705232257
sc_metrics_MsBrainAgingSpatialDonor_11_LR_f1,0.337551950883913,0.1973855459800308,0.7572506805357354,0.3360563589205646,0.7790493173050804,0.7302318704602822,0.6829749119928288,0.211373277409352,0.4559471449115669,0.6744906535078665,0.6576545113307021,0.7406359256536164,0.8076221356600939,0.8756809016449275,0.2338245867951352,0.3275057245938579,0.6545144113174355,0.3991775191357615,0.2997097811167454,0.2540036974561911,0.762946345716624,0.3730617043305866,0.6871861454970131,0.3037351535407946,0.787549607037422,0.6190275807380844,0.3229566255968433,0.6724455736890005,0.243108264566698,0.4206551138485284,0.7111781179425757,0.2410799919482349,0.8112119601503421,0.2470002563465053,0.791536401311779,0.2533200544935327
sc_metrics_MsBrainAgingSpatialDonor_11_RF_acc,0.6328095320324642,0.5741668105681229,0.9240545674322224,0.6026247625625971,0.938179934380936,0.8593679848040062,0.9052667932999482,0.5679157313072009,0.6969435330685546,0.8842686927991711,0.8845795199447418,0.9478846485926438,0.9489898117768952,0.9662925228803316,0.5855983422552237,0.6130892764634778,0.9480227939906752,0.6745294422379554,0.6138490761526507,0.5772405456743223,0.9271283025384216,0.7540666551545502,0.9428768779140044,0.8282852702469349,0.9518217924365394,0.8812985667414954,0.7638404420652737,0.9421861509238474,0.5914004489725436,0.6722845795199447,0.8631669832498705,0.5438438957002245,0.944431013641858,0.5706786392678294,0.9566568813676396,0.683336211362459
sc_metrics_MsBrainAgingSpatialDonor_11_RF_f1,0.2638866731291768,0.2231035571313801,0.6967755551583491,0.2839826934184892,0.7340216568864348,0.5902219552839165,0.6784894517111261,0.2145676212972869,0.3635422573210515,0.686511977427226,0.6262393971607133,0.7722914829311194,0.7960649262660662,0.8041842110095665,0.2185560540707883,0.264827973379217,0.7298357083349569,0.3417158240772566,0.2765002288868555,0.2322970602811002,0.672770568926238,0.3915438713575722,0.708103375969579,0.444535767921925,0.7757870012774836,0.6101555341356211,0.3544473511802712,0.6992639807428038,0.2506160314824853,0.4383720572376034,0.6733730059629754,0.185804428913175,0.7415363726258916,0.2382391910355432,0.7663448078351414,0.3699735026999788
sc_metrics_MsBrainAgingSpatialDonor_12_KNN_acc,0.628801780933185,0.5631900364008303,0.9788514184290484,0.5929424505881291,0.9678108360157636,0.9289732559188952,0.962967419752715,0.572906952257754,0.7373123552239704,0.9194067567161036,0.9531000872416594,0.9817394181883818,0.981137751571854,0.983995668000361,0.5794651183779068,0.5972142835654763,0.9787912517673956,0.6625853614512199,0.597575283535393,0.5604223699648025,0.96784091934659,0.7729611022532414,0.9645317529556872,0.627267531061039,0.9774074185493816,0.9272885893926176,0.7676965193586234,0.9769260852561596,0.5812701182274902,0.6634577780451851,0.8803585933034506,0.5307602057699828,0.975181252068229,0.5656869528594206,0.9828525014289582,0.5861737011521916
sc_metrics_MsBrainAgingSpatialDonor_12_KNN_f1,0.2472890182492043,0.1918031405780659,0.7544587422795369,0.2558419714289542,0.7526035333489554,0.6544579088741714,0.7141271748151797,0.2057905865092932,0.4062361052741713,0.7005945791134007,0.6956206546510239,0.7766698674816255,0.7704386867554293,0.811141634124839,0.2052091251327855,0.2559423600238684,0.7330146739195447,0.3159829114248583,0.2368431003158942,0.239538095538221,0.7393893122434735,0.3953211024569368,0.696223392523007,0.2517801606720668,0.7644755415134026,0.6733928342902458,0.3742515779142922,0.7298519921462371,0.2345463272260791,0.3797908507078509,0.6726679043266832,0.1668028123560987,0.7573406762914178,0.1914855432730307,0.7855918660827503,0.2261097797010329
sc_metrics_MsBrainAgingSpatialDonor_12_LR_acc,0.6347582804368099,0.5631599530700039,0.9793026683914444,0.5960109503324208,0.9753617520531872,0.9644114196323818,0.9691946692337776,0.5808790349267471,0.8063836828013597,0.9297554225203816,0.9608315032640414,0.9815589182034234,0.9798140850154928,0.9857104178574652,0.5858728678439277,0.5986282001143166,0.9773171685569026,0.6664961944586505,0.622153364820553,0.534791372100719,0.980596251616979,0.7717878523510123,0.968292169308986,0.7789176017568665,0.9799945850004512,0.9296952558587288,0.7535272705393942,0.975722752023104,0.5955296170391986,0.6751601937366505,0.8854125928822839,0.5721849523179207,0.9802352516470624,0.5816010348665804,0.9829728347522638,0.6066002827833098
sc_metrics_MsBrainAgingSpatialDonor_12_LR_f1,0.2759084315010771,0.1872356692544006,0.7826810492857537,0.2949255456704365,0.783089036110433,0.7296232450012007,0.7175253980981011,0.2046917101951995,0.5148711795754178,0.6826629693406651,0.6956192188208974,0.7335038883288072,0.7680489901066365,0.8106718031112218,0.2215987025002115,0.3083772705444367,0.6799325835002039,0.3586203321816997,0.264881828304694,0.2338959609372594,0.741627871271472,0.33659721266531,0.7017872847492097,0.3291911752812698,0.7429381757019378,0.6465319263176542,0.322645836481601,0.7016862914455851,0.2475957944545143,0.408317387254503,0.6857424592066791,0.1985910972733729,0.7791283072003191,0.1939567116538933,0.7718390881987549,0.2430593848357468
sc_metrics_MsBrainAgingSpatialDonor_12_RF_acc,0.6287416142715322,0.5727264522727956,0.9693450858879096,0.6040131163322403,0.9730453355795554,0.934117505490208,0.9644114196323818,0.5813002015583165,0.7566860202761649,0.9427514214373816,0.9378779218435064,0.9796335850305344,0.978430251797479,0.9855900845341596,0.5811197015733582,0.6059685328359556,0.9790319184140068,0.6664961944586505,0.6073523660539695,0.5762762853103096,0.9588159200986732,0.7448632712613941,0.9653139195571734,0.8932643422279715,0.9795433350380556,0.9275593393700552,0.7689600192533317,0.9769862519178124,0.5867753677687193,0.6723624439697964,0.8881501759874854,0.5614752865437261,0.9781595018200416,0.570740952438254,0.9823410848049096,0.6808158599320117
sc_metrics_MsBrainAgingSpatialDonor_12_RF_f1,0.2462481964488689,0.1914007376652418,0.7361663137442872,0.2530061260158863,0.7452020128908742,0.653593441340055,0.7153697495678893,0.2026291881478707,0.3984216283423313,0.7150416284904745,0.6673144719062957,0.7474418580906723,0.7702944045870255,0.7751342187064222,0.2061151097939501,0.2606181986736319,0.7323149016458783,0.3168146136782231,0.24323179332352,0.22499908451988,0.7044305648072284,0.3847628033260906,0.7065712227799987,0.5539301704209546,0.7473110736193862,0.6518693209922453,0.3936843374445601,0.7315791146356351,0.2147516949316218,0.3907531054380845,0.65890512218386,0.1714088040546588,0.7347415975849823,0.193962456438721,0.7614471161650571,0.3269538173968818
sc_metrics_cLISI,0.9288382,0.8824932,0.99999994,0.8986446,0.9991681,0.9971709,1.0,0.88755584,0.9269212,0.99801296,0.998826,1.0,1.0,1.0,0.88746685,0.908124,1.0,0.93733484,0.90018255,0.8838318,0.9997325,0.92539287,0.99999994,0.97697544,1.0,0.9994802,0.99022055,1.0,0.902627,0.92664546,0.9825516,0.87773925,0.99952334,0.8797892,1.0,0.9029538
sc_metrics_isolated_labels,0.4827889800071716,0.4685305953025818,0.5491859912872314,0.4891736209392547,0.5099526047706604,0.4546532034873962,0.5610842704772949,0.4529306292533874,0.4716545641422272,0.5208892822265625,0.5278512835502625,0.5756585001945496,0.5929348468780518,0.5810389518737793,0.4647524058818817,0.4692975878715515,0.6299470663070679,0.4925829172134399,0.4845639765262604,0.4763121008872986,0.5365474224090576,0.4337865710258484,0.5218176245689392,0.4739895164966583,0.5911006331443787,0.530447781085968,0.4791396856307983,0.6354360580444336,0.4703630805015564,0.4979746639728546,0.5229165554046631,0.4819777309894562,0.5474099516868591,0.4604222476482391,0.6100261211395264,0.4494733512401581
sc_metrics_ASW_label,0.5159241557121277,0.4912412166595459,0.5441642999649048,0.5110654234886169,0.5210651159286499,0.4536783397197723,0.5906716585159302,0.5030101537704468,0.4765928387641907,0.5314573049545288,0.5477904081344604,0.61673903465271,0.6003349423408508,0.6032196283340454,0.5019534230232239,0.5075488090515137,0.6396870613098145,0.5285987854003906,0.5117961764335632,0.4944029450416565,0.5660749673843384,0.5223165154457092,0.6068103313446045,0.4942517280578613,0.6497082710266113,0.5735199451446533,0.5402473211288452,0.8325413465499878,0.4967317283153534,0.5263822078704834,0.5609798431396484,0.4910386204719543,0.5613514184951782,0.4776951968669891,0.6566422581672668,0.5308987498283386
sc_metrics_best_classifier,LR,RF,LR,LR,LR,LR,LR,LR,LR,RF,KNN,KNN,KNN,LR,KNN,LR,RF,LR,LR,KNN,LR,RF,RF,RF,RF,KNN,KNN,RF,KNN,RF,LR,LR,LR,RF,LR,RF
sc_metrics_best_classifier_mean_acc,0.6124785149621189,0.5685161021424897,0.966118814972024,0.5948494963068209,0.9598084015206375,0.934720485117673,0.9459543156812601,0.5785874677225467,0.7532095237647137,0.9180027315497634,0.9271989444972485,0.9677438764461251,0.9673818256355192,0.9781650908633016,0.5761636736593223,0.6012543665679223,0.965046227742793,0.6696634774102113,0.6190610650669166,0.5582623066757214,0.968377257323272,0.5226166824636199,0.9552238909200907,0.8583781279559656,0.9682383550693648,0.9160823594879615,0.7418530244093237,0.9607464909193483,0.5730131665087973,0.671141607011554,0.8695783262151479,0.5197219289724283,0.9668650474683479,0.5647464582209508,0.9712391729582562,0.6768249298906612
sc_metrics_best_classifier_mean_f1,0.31809305768405466,0.20943291413007584,0.7791056057454883,0.3347864854911327,0.8138591445309965,0.7418829307779324,0.7059147369553509,0.21455315465872035,0.47685660702167104,0.7039746212294284,0.6923109186139098,0.8145471556321316,0.8220392484490179,0.8636849344084108,0.24019546213035384,0.3276749786129012,0.7589112536787356,0.3985043261429532,0.3072530520669749,0.2707122633781069,0.7743628415531417,0.265716683818823,0.7195257834473908,0.5168299621658305,0.7864746102144095,0.686727568657037,0.34048822596506806,0.723678613205314,0.2417982644226991,0.4278494985446691,0.722375296304226,0.23548462781372478,0.8150916884549813,0.23337564988469073,0.8134382996135452,0.357474170280947
bio_metrics_scgraph_scGraph_Rank_PCA,0.8135018957322725,0.6818942679210778,0.8845181931396512,0.7770280498709353,0.8643615568794429,0.542490707047891,0.8143015481158672,0.6361123891838434,0.7547419882348725,0.7507453895954166,0.8955547397297661,0.9238096534007632,0.7781506003827594,0.8861238811346384,0.8103935585257356,0.5848297289083247,0.8865705014169769,0.8495856846303678,0.7963951216023043,0.8789381235631589,0.6681608913019793,0.6624985959039604,0.6366776228972938,0.550354436197296,0.8134297577655017,0.8736338393981546,0.8011904761904762,0.8913302352392026,0.6534893323411415,0.9104235629075232,0.8384526120758524,0.3892606890356845,0.7395415831701702,0.2536757418596663,0.9018851780334332,0.714767447672838
bio_metrics_scgraph_scGraph_Corr_PCA,0.9346869127365448,0.8471212998514556,0.9426468130100588,0.8457703130435267,0.9341107604148358,0.778833279875507,0.9382695048456278,0.7704213262205246,0.9030282277018816,0.8811666181040037,0.961523740078168,0.9643668248504864,0.8984178807236602,0.9586290397484438,0.9258957260855843,0.786937059280787,0.9270328365086736,0.956284055379146,0.8896517896998368,0.9612520188974184,0.8528327107364563,0.8367280330563199,0.798121696965736,0.7108493306602798,0.9303734182623096,0.9511858904775528,0.9192965884893024,0.9576278245923312,0.8314403245374604,0.9592961475502924,0.9258897519182504,0.6900411720825779,0.8805394363387992,0.6018541402071005,0.9557036818895353,0.8433452561265214
bio_metrics_scgraph_scGraph_Corr_Weighted,0.8406943389941063,0.6629157339720584,0.8988505232448736,0.6343101429686326,0.8599991598570261,0.4028762236726674,0.7966376536600486,0.5400944067427751,0.7258057660279127,0.7419733972867218,0.9146558445612448,0.9382310863085076,0.8051969108404421,0.8914903376548511,0.798655233509241,0.5291367487651731,0.8305910781670963,0.8742724920423329,0.7391074639674926,0.9009108167260724,0.6526259267279751,0.6104832275621149,0.560337568474749,0.3714792173105838,0.8216655033276176,0.8862560275836607,0.7973503786555007,0.8896333826924302,0.5349986033750198,0.9069284451992063,0.8032931083821765,0.0930088697085983,0.761086545417802,-0.0804940105176837,0.8953394291691488,0.651910362476493
