,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,NicheCompass,STAMP,STAligner,STAIR,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SIMVI,scNiche,PRECAST,MENDER_wo_pcs,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
bio_metrics_scgraph_scGraph_Corr_PCA,0.9547091959540936,0.8703242229011365,0.9696226272266096,0.8713072228484663,0.9562392276110516,0.7270547412830239,0.9556851713392228,0.8101102534299173,0.8765335755262184,0.9172652097253232,0.9834164978852884,0.993849709162441,0.9064144256540844,0.9797842452897954,0.9515351262453636,0.8455937636077566,0.9207151542343224,0.9846049053947278,0.9251583459538648,0.9884164104895896,0.8898733027728506,0.9388444800859704,0.8737856671995171,0.8445636555260997,0.9197606975353104,0.8965410824238351,0.9829227011925502,0.7865616867379612,0.9806164333983644,0.9046504214781064,0.5945185852727967,0.9304031341687116,0.8468864524446993
bio_metrics_scgraph_scGraph_Corr_Weighted,0.8933668661519775,0.7000722662037283,0.9261683505750054,0.547828908817991,0.8884385923458075,0.3351224660357624,0.8731255049685999,0.5838787669079373,0.7319634028574266,0.8480832167512607,0.9442873340169984,0.987723874914308,0.728138454963889,0.9440406499077584,0.8902686016748573,0.6193421062021175,0.7831972257915739,0.9614395239730252,0.685604862974367,0.974721858719202,0.6711943237967691,0.8063004576248629,0.6567215426211167,0.5926217099774279,0.8197639159237188,0.7181124156000227,0.9435844478614352,0.4944116370233457,0.9560616663972904,0.732996337007448,-0.0589308342339156,0.7483841724461727,0.6272266780671671
sc_metrics_MsBrainAgingSpatialDonor_2_KNN_acc,0.6157247307578303,0.5480189704574647,0.97930046438099,0.5916658432961169,0.9702351546289892,0.899417053650825,0.9482264598359846,0.5544412607449857,0.7756644600335936,0.9005286038928959,0.9504495603201264,0.983919573164707,0.9800909001086848,0.9870072127260152,0.5731894081612489,0.5933208181009781,0.981745874913546,0.561406975595297,0.6131805157593123,0.5610858610809208,0.9740144254520304,0.9544017389586008,0.9740638276850112,0.7019563284260448,0.9791275565655568,0.6807380693607351,0.9691977077363896,0.558121727102065,0.5562444422487897,0.9762375259361724,0.5558739255014327,0.9830797352040312,0.5855399664064815
sc_metrics_MsBrainAgingSpatialDonor_2_KNN_f1,0.295375895981934,0.2288187386273404,0.8957041849511922,0.317076048623135,0.8484184801534954,0.6168990213262171,0.8211619421757645,0.2492960536937359,0.422889751035484,0.7183382868395682,0.801086215659205,0.8810026342626541,0.8916540387059254,0.905974592753121,0.2623840805895746,0.3151877038866017,0.8466866252778279,0.299706694639351,0.3271514805497092,0.2998229356472937,0.8298739484856739,0.7195452282709593,0.7995766351821534,0.3282749478738991,0.868157840273676,0.3224918694269142,0.7581827491460251,0.2501261673419513,0.2008062581937079,0.8499427624084783,0.2433360759809962,0.8860786550780504,0.2815443418410147
sc_metrics_MsBrainAgingSpatialDonor_2_LR_acc,0.6325214899713467,0.5565161545301848,0.9810048414188322,0.5989279715443138,0.979720383361328,0.9595889734215988,0.9591443533247704,0.5722013635016303,0.8277344135954945,0.9123851398083194,0.957588182985871,0.9829562296215788,0.9819434838454698,0.9905641735006422,0.5791917794684319,0.6030530579982215,0.9794733721964232,0.4927378717518031,0.6337812469123605,0.5292955241576919,0.9822398972433554,0.9546240490070153,0.9733968975397688,0.7704772255705958,0.9832773441359548,0.6033494713961071,0.9661100681750816,0.538533741725126,0.5556022132200376,0.9814494615156604,0.5722260646181208,0.984710008892402,0.5943088627605968
sc_metrics_MsBrainAgingSpatialDonor_2_LR_f1,0.3343751418549159,0.2140928023741344,0.8971958623378655,0.3607588255414814,0.8905092482296639,0.8269844682460911,0.8124013832800951,0.2596762715213495,0.5429892624519659,0.7567471184865208,0.7680423632037807,0.8266037133279944,0.8934223351651956,0.934318943758548,0.2789629365919258,0.3565700490220014,0.7493239204515413,0.2826620863440662,0.3477937513682217,0.2774406177814619,0.8864170728730933,0.7182675966145116,0.7875542796005217,0.3642535496257418,0.8877164880258395,0.2518510079979936,0.722899559746501,0.2557088472685613,0.223364902314301,0.8880859364886817,0.239508329981207,0.8939287951535088,0.2907238189576919
sc_metrics_MsBrainAgingSpatialDonor_2_RF_acc,0.6245677304614169,0.5575783025392748,0.9690989032704278,0.6057948819286632,0.9762869281691532,0.9066297796660407,0.9525985574547968,0.5664707044758424,0.7848038731350657,0.9296512202351548,0.9315038039719395,0.9823387017093173,0.9794733721964232,0.989057405394724,0.5539966406481573,0.6080426835292955,0.981325955933208,0.5766969667028949,0.6271860488094062,0.5745973718012054,0.9638869676909396,0.953932417745282,0.9748048611797252,0.8689852781345717,0.9813012548167176,0.6747603991700425,0.9692718110858612,0.5511560122517538,0.5557998221519612,0.9783371208378618,0.5593567829265883,0.983326746368936,0.6995109178934887
sc_metrics_MsBrainAgingSpatialDonor_2_RF_f1,0.2743658974320446,0.2173763234572168,0.8458682958216358,0.3172891238859553,0.8391609462825496,0.638634657907133,0.824177662713682,0.2451825368038175,0.4104551115586226,0.7618171799310216,0.7417489695150531,0.8653937261808954,0.8761224693361213,0.901030548706392,0.2436729631238031,0.3095833648574325,0.8167708506405086,0.2728649337055088,0.326834569902893,0.2670749031805676,0.7722313469200603,0.7115816940799977,0.8142048160047858,0.5756945162317376,0.8750757257450601,0.3201407105023793,0.755520676232118,0.2437865934293049,0.1926114493537176,0.8544994679730192,0.2449319792317325,0.8840207950844146,0.4198957674156259
sc_metrics_MsBrainAgingSpatialDonor_3_KNN_acc,0.641214247319433,0.5591988004639715,0.9899001329674372,0.6048886751350893,0.9865052196791808,0.962825699493592,0.9850340905876028,0.5776444959968314,0.8177780292528362,0.9606190058562254,0.9803943757603192,0.9930404277590744,0.9925028998217672,0.9931253005912808,0.577983987325657,0.6099810450674739,0.9898718420233684,0.5926104054092285,0.6300959063003932,0.5929498967380541,0.9882309672673776,0.968738506803972,0.9845531445384332,0.7083203666506351,0.989786969191162,0.6936939485670637,0.9781311002348148,0.5739383823238181,0.5701191048745297,0.99006987863185,0.5673465923557869,0.9930404277590744,0.592836732961779
sc_metrics_MsBrainAgingSpatialDonor_3_KNN_f1,0.317957032198503,0.2410024069969056,0.9420544413989316,0.3449482525986977,0.9276423546762226,0.693782862723248,0.8691748151003238,0.2627978660851259,0.4723000080838313,0.762831051851858,0.8350863416505411,0.934254477013494,0.9433992302445992,0.9523236747146472,0.2675243086493853,0.336525600214305,0.8674354804229084,0.3242003299103206,0.3422359099917624,0.3199723003329962,0.8654673322677672,0.7614800237863951,0.8299552206749101,0.3043098574272953,0.9244138110628392,0.3124893588361174,0.7806391378455045,0.2661192256523007,0.2367208338057714,0.9031537667409044,0.2547682614828362,0.9209723262213132,0.2952268514054783
sc_metrics_MsBrainAgingSpatialDonor_3_LR_acc,0.6529266981639177,0.5701473958185984,0.9918522081081844,0.6113673013268452,0.9903244971284692,0.9845248535943644,0.987184202336832,0.5884233456870456,0.884063711206043,0.9682292698107337,0.9824879056214106,0.9924180269895606,0.9929838458709368,0.9945681387387896,0.575833875576428,0.6055959487368093,0.9832234701671996,0.5468639488499731,0.6398279910600617,0.5511924632925,0.9927858092624552,0.9683424335870088,0.9827708150620986,0.7749738308767363,0.992078535660735,0.6388095170735848,0.9763204798144114,0.5833026848105921,0.578578097151102,0.9928989730387304,0.5818598466630831,0.9932101734234872,0.603049763770617
sc_metrics_MsBrainAgingSpatialDonor_3_LR_f1,0.3498013902706247,0.2354763959035948,0.9444536790849716,0.3920272916783907,0.9437670459659872,0.8938195519652564,0.8424700757309694,0.261006611047231,0.6034783278792895,0.785516261738091,0.7952734639722888,0.858450213786459,0.9352980616599064,0.9631464623680384,0.2888400785894006,0.3912552675869615,0.7378898115822558,0.3123513444960464,0.3497533902765693,0.312107190842416,0.9233054272509345,0.7623343974972362,0.7957521701437139,0.3488714600232124,0.9377251973006882,0.2777326239953417,0.7621598534220494,0.2824559271288471,0.2636151189170665,0.9386390119863536,0.2549661512315395,0.935299508991036,0.3051189789793083
sc_metrics_MsBrainAgingSpatialDonor_3_RF_acc,0.6445242877754831,0.5719014343508643,0.9872407842249696,0.6160635980422666,0.9878631849944832,0.9601380598070558,0.985713073245254,0.588649673239596,0.8199847228902029,0.9778764817381956,0.9699550173989306,0.9917956262200468,0.992814100206524,0.993804283248932,0.5795399892494413,0.6154977791608905,0.9897586782470932,0.5951000084872832,0.6378476249752454,0.5942795711092879,0.981271395026452,0.9715110193227148,0.9856282004130478,0.9092992333154156,0.9911732254505332,0.6738902877189011,0.97824426401109,0.5791156250884092,0.567912411237163,0.9909751888420516,0.5753529295272584,0.9930121368150056,0.7139502645203271
sc_metrics_MsBrainAgingSpatialDonor_3_RF_f1,0.3094612497095071,0.2403625800003906,0.90726313737665,0.3398824454324162,0.9148577171369492,0.6854950705798435,0.849947896496864,0.258904084496528,0.4442020180847602,0.8161570061132163,0.770799460431048,0.8944597005120573,0.9365991856442656,0.9480143253094524,0.264202012406981,0.33387359890721,0.8514562846250642,0.2959647014653531,0.3318574754764368,0.30105072220997,0.8063992345555312,0.7517931834566887,0.8526922535183543,0.6581680691130742,0.9348842170469538,0.3200916281061358,0.7861459649151882,0.2587821858322789,0.2208287613772072,0.8939991963910027,0.2588739522550833,0.9220552184190792,0.447824781058956
sc_metrics_MsBrainAgingSpatialDonor_5_KNN_acc,0.6024650165128869,0.5102311804160566,0.979095025705628,0.5619829083109189,0.967314698171666,0.9388852950188962,0.9618671478669436,0.524939566238807,0.7674576963671649,0.9388852950188962,0.9583602873582786,0.9821592727520344,0.9793333560314595,0.9873684927309252,0.5326001838548228,0.56892853494944,0.9773926662354022,0.5455721630179429,0.5883354329100132,0.5373327431820504,0.9703789452180722,0.9549896156072316,0.9696639542405774,0.7460760614211297,0.9780055156446836,0.6859487249327568,0.970617275543904,0.5318511456879235,0.5267440672772462,0.9760988730380308,0.522556262980491,0.982465697456675,0.5498280616935072
sc_metrics_MsBrainAgingSpatialDonor_5_KNN_f1,0.2809756716262514,0.2277858769315434,0.8873711070888604,0.3270119221852899,0.8298149613804353,0.7049207681117667,0.8082360309652471,0.2504036394344483,0.4213620158115159,0.7672903766637058,0.7912480489095809,0.8462644247448631,0.8492210177462589,0.9023116697771888,0.2486695821534828,0.3259872871825818,0.8170750060414401,0.3069426530440148,0.3256498916987141,0.3053900727368032,0.825438450676296,0.7454106714492338,0.7858693312714948,0.3528540965664196,0.8692964036461597,0.3298468496493575,0.7455022086433056,0.25692553080166,0.203873419342511,0.8441320433702398,0.2475132991518139,0.8620878136909738,0.2838449385006888
sc_metrics_MsBrainAgingSpatialDonor_5_LR_acc,0.6125089373872187,0.5220796023288278,0.9799462054407408,0.5757039256409383,0.9783800347281332,0.966395424057744,0.9684042082326104,0.5400565183344115,0.8376289537298696,0.944434986891832,0.9636376017159785,0.981614517721562,0.9811719042593032,0.9905689285349496,0.5472745224881685,0.5826495522794594,0.9755541180075584,0.5178237036532635,0.6099213509924756,0.5146913622280481,0.9814442817745396,0.9548534268496136,0.9703448980286676,0.7919716727384154,0.981410234585135,0.660958087909843,0.9676892172551156,0.5515644683531374,0.5279016717169998,0.981205951448708,0.5347451567873072,0.9846787647679685,0.5618126723638963
sc_metrics_MsBrainAgingSpatialDonor_5_LR_f1,0.3163728327785879,0.2154132772843045,0.8705255917615026,0.3671376977704822,0.8763187449321569,0.830646069035899,0.8221395471753055,0.2487913259694411,0.5619443896094461,0.7829346056021482,0.7662607058141531,0.8269177146305451,0.8765017510882864,0.9288005082027512,0.2619623843070452,0.3670544775695405,0.742882333246578,0.2862581716575393,0.3486584399296741,0.2930817392351047,0.8652280520864344,0.7338539584596107,0.7871054879859763,0.3862354910451832,0.8651851683920699,0.2743406852476412,0.7169032306349555,0.2732354002937707,0.2190941795378346,0.8842035150729871,0.2422417878413228,0.8792312531725041,0.2925373691367789
sc_metrics_MsBrainAgingSpatialDonor_5_RF_acc,0.6066187736202376,0.5231691123897723,0.9704129924074768,0.5783596064144905,0.976779816826121,0.9336420278506008,0.9645568758299002,0.5422695856457049,0.784004630417759,0.952299887644275,0.9467842429607436,0.980422866092404,0.979026931326819,0.9897517959892412,0.5407034149330973,0.5796874468012666,0.9780055156446836,0.5475128528140002,0.6038949984678765,0.5527561199822955,0.9624799972762248,0.956215314425794,0.9695958598617684,0.880187940485513,0.9796738279255048,0.6870041878042967,0.9709237002485444,0.5394436689251302,0.5208539035102653,0.97684791120493,0.5317149569303053,0.9834530659494058,0.6784923904531681
sc_metrics_MsBrainAgingSpatialDonor_5_RF_f1,0.2569142870162281,0.2262095048371778,0.8207339288213849,0.3241867086909906,0.8357995369575372,0.673572850296116,0.8219748360051728,0.2521743507535623,0.4153325541804221,0.791486688565138,0.7364957663245514,0.8328059409588779,0.8385570557468291,0.9004542694648676,0.2462571234882404,0.3160617050201901,0.8091743534407594,0.2744771686921755,0.328425206100834,0.2775938992101469,0.7755521528680246,0.7372342047688462,0.7820843684151803,0.5923265420281132,0.8578028063410008,0.32805080081361,0.7558885992352503,0.2523611927551549,0.1813813870801668,0.8400431491342893,0.2511915522020617,0.8667520500467796,0.417434884962987
sc_metrics_MsBrainAgingSpatialDonor_6_KNN_acc,0.6010344694484117,0.5245686493997761,0.9817809858339444,0.5683020033195662,0.9719766858378044,0.9475045354537384,0.9740996641834252,0.5395838962442583,0.7628440189910063,0.951403095688424,0.9675377311151426,0.9872621299262748,0.985023352761802,0.9908132937044042,0.5430192612035357,0.5822750607943799,0.9796194078820396,0.5526305631682557,0.5959779210252055,0.5488478017524221,0.9771876326861466,0.958775620488671,0.9744470606399814,0.7247076079823985,0.9828617748098968,0.6143899332226811,0.978191222449531,0.5442158489983402,0.5348747442776084,0.9814721889836724,0.5368433241980932,0.987841124020535,0.5627050604083839
sc_metrics_MsBrainAgingSpatialDonor_6_KNN_f1,0.2918103610264242,0.2309081113304312,0.9028816131030006,0.3235694747552485,0.8832239448198635,0.6976954550315787,0.8287693651597406,0.2525740483855091,0.4542843390969274,0.7295769680558952,0.813549145783293,0.8897667485100427,0.8678600870794043,0.929240028754184,0.2616836634765709,0.3321937410072844,0.8258701702572346,0.3090101821293315,0.3299536153356985,0.315615537148995,0.851638858777156,0.7504361465006816,0.8023674598930154,0.3499625697028892,0.8751145499866433,0.3280607824743401,0.787058078264135,0.2590886112046722,0.2115438884772651,0.8612930103369831,0.2481732646530121,0.893212924135296,0.2981952069038981
sc_metrics_MsBrainAgingSpatialDonor_6_LR_acc,0.6137723395221368,0.5379241131740456,0.9841355618172696,0.5814644690624156,0.9823599799282048,0.973289072451461,0.9776894275678388,0.5567221214343614,0.8183116532211372,0.9568456401744704,0.9700081059173196,0.9862971397691744,0.9841355618172696,0.9911606901609604,0.5552553363955688,0.5864052186667696,0.978036824024395,0.5176979194812213,0.6114949627513799,0.5275794186899294,0.9847145559115296,0.9573088354498784,0.9726328791446328,0.8087003512564171,0.9848303547303816,0.5536727525379241,0.9743698614274134,0.259736750685143,0.5457984328559848,0.9844443586675417,0.54873200293357,0.9879569228393872,0.5716987686725595
sc_metrics_MsBrainAgingSpatialDonor_6_LR_f1,0.3454281028150246,0.2166065519422984,0.9175253929496217,0.3803741630426032,0.9150073907588218,0.8424161261821672,0.8212764628989458,0.2515830126038939,0.5844674839154793,0.7834074795499006,0.7738366040505527,0.8448341810019004,0.8762398632402388,0.9381534695063878,0.2821843358899146,0.3821779803651494,0.7297852293721558,0.3068524016890106,0.3534226492032358,0.3021860244519184,0.8974289850808245,0.748103633478933,0.7995858407417894,0.4190175140161226,0.8966714895972285,0.2688597638735723,0.758479805880049,0.1787509720009217,0.2604765526160909,0.8789840418967904,0.2465636374319048,0.8955206266677599,0.2977675844433885
sc_metrics_MsBrainAgingSpatialDonor_6_RF_acc,0.6001852781101633,0.5376539159300575,0.9749102559153896,0.5851700312656811,0.9800440035511636,0.9435673756127688,0.9728644767823368,0.5543675454510364,0.7828772146524106,0.966225344501486,0.9544138649785772,0.9850619523680858,0.9842513606361216,0.990272899216428,0.5507005828540549,0.5903809781140232,0.980815995676844,0.5617014706449994,0.6051646273208013,0.5650982359979928,0.9678079283591308,0.9585826224572508,0.975527849615934,0.8870961516192535,0.9835565677230091,0.6174779017254024,0.977959624811827,0.495117149805072,0.5331377619948277,0.9824757787470568,0.5414752769521751,0.9875709267765468,0.6971474890956112
sc_metrics_MsBrainAgingSpatialDonor_6_RF_f1,0.2891822460013588,0.2357090767348035,0.8528985149788254,0.3187453544965011,0.87277906638948,0.6676672830812803,0.80266834897285,0.2526143086356108,0.4481766012475381,0.794485128639727,0.7522862424109135,0.8599746385895748,0.8723443146530141,0.9274714232366364,0.2576522944528766,0.3279979948006007,0.843250409412967,0.2870613440814815,0.3319176685742445,0.2850347739042416,0.7900762899457102,0.7428912154362561,0.8084799187629754,0.6280879827752448,0.8872536343496772,0.3338630328795301,0.7976497394580618,0.2173706973283234,0.1961059364276907,0.860533992901125,0.2596482685775604,0.8780302547413316,0.4477232369511376
sc_metrics_MsBrainAgingSpatialDonor_9_KNN_acc,0.615654895476556,0.536169835833235,0.9849415377347348,0.5785992677453644,0.9737805598204796,0.9532006613912838,0.977559938585095,0.5484528168182355,0.7653241998346522,0.9462029053974254,0.9666351718436282,0.988691390102752,0.98627022558167,0.9906106058816582,0.5580784221093658,0.5880181882603047,0.9804830518483524,0.5685307665052557,0.6050253927010748,0.5664934451399551,0.9814278965395064,0.940120467698122,0.9756997755993858,0.6438230778315814,0.9834356915082084,0.6067379237037912,0.9774418329987008,0.5415731664107712,0.544201015708043,0.9820184244714776,0.5394767922522735,0.9878055982047952,0.56844218731546
sc_metrics_MsBrainAgingSpatialDonor_9_KNN_f1,0.2917263886118454,0.2279695143080586,0.9247000849066628,0.3185883138358818,0.8897884305608937,0.712842538562141,0.8222105711266092,0.2487745526379524,0.4291207875109079,0.7358636514037541,0.7981173440201105,0.9043682686942026,0.9162022133598532,0.9391120464773726,0.254384452437563,0.322678781169439,0.8396473847772854,0.2990372915100408,0.325872036156337,0.3036874092739628,0.8089688849154176,0.6921171171073008,0.8183636771195223,0.3099237024535987,0.8715925877572184,0.2664466843778099,0.8180230707305063,0.2350704897072243,0.2097672288516294,0.8670723497487838,0.2353594960859814,0.8874722912010562,0.2760813292118017
sc_metrics_MsBrainAgingSpatialDonor_9_LR_acc,0.626166292665643,0.5507263493563246,0.9863588047714656,0.5880181882603047,0.9834356915082084,0.973691980630684,0.9797448919333884,0.5663162867603637,0.8301051139718909,0.9508090232668004,0.9732490846817056,0.9868902799102398,0.983258533128617,0.9910830282272352,0.56168064249439,0.5928014645092713,0.9794791543640016,0.5378528404393528,0.6209696468642967,0.5322723514822251,0.9873922286524152,0.9542340852722334,0.9755816700129916,0.7520373213653005,0.986595015944254,0.4935632455415141,0.9741053501830635,0.2787587102869965,0.5551553088461084,0.9831994803354198,0.5595547419392938,0.9859159088224873,0.5793964804535254
sc_metrics_MsBrainAgingSpatialDonor_9_LR_f1,0.3249425190704897,0.2193319708040523,0.9279143384203647,0.3619680996433744,0.909901488503454,0.8573368505549234,0.8275983390540348,0.2549167809980586,0.5614298437010303,0.7492496771739682,0.7821413969805691,0.8447907786101209,0.9012135518153912,0.9468950225975182,0.2617219398795335,0.356952388285164,0.7605712483709712,0.2671993609172477,0.3406593316797585,0.2860902261615843,0.8859604316562214,0.7066336801304021,0.7853891245270666,0.3628403956930432,0.9147236630445992,0.1558953619147103,0.7943339117241016,0.1328803062237341,0.2156195699710544,0.9040481474180636,0.2464735344897886,0.8714173910832066,0.2904539893243623
sc_metrics_MsBrainAgingSpatialDonor_9_RF_acc,0.6178398488248494,0.5477441832998701,0.9783866776898548,0.5947797330813748,0.981044053383725,0.9373745128144562,0.9769103578599267,0.5666115507263494,0.7576473367190268,0.9623538443368372,0.9557104051021612,0.9857682768394944,0.9813688437463092,0.9910830282272352,0.5536199362229833,0.597909531120822,0.9812212117633164,0.5685012401086571,0.6170721625132869,0.5716900909413015,0.9751683004606118,0.9341266091886148,0.9751683004606118,0.8887445376166293,0.985738750442896,0.6029290185425771,0.9784162040864532,0.4828746899728357,0.5320361403094367,0.9815755285224992,0.5336896185189559,0.9862111727884728,0.6852781386559584
sc_metrics_MsBrainAgingSpatialDonor_9_RF_f1,0.2928372142379106,0.2231231050197261,0.8593656989375659,0.3164868669962306,0.8531738152906324,0.6814576215816136,0.8404925006544386,0.2474789777995017,0.3999464534484423,0.7764252408330776,0.7576647465839221,0.8793000860530108,0.8898491919242925,0.9231260200620448,0.2436022170971803,0.3100553173109259,0.8369097704328378,0.2677521587548109,0.3232379565275637,0.2722933060546517,0.791311110758886,0.6989604644778505,0.8189545490929172,0.6218668312094948,0.9114567986390014,0.2529136181809149,0.8392258448140505,0.2001772585265703,0.2135262205231854,0.8804397263174164,0.2381660118565239,0.8829514142364352,0.4021573245584833
sc_metrics_cLISI,0.9244898,0.87300223,1.0,0.897234,1.0,0.9996698,1.0,0.8801198,0.9651455,1.0,1.0,1.0,1.0,1.0,0.8802474,0.90614957,1.0,0.8848508,0.898341,0.8835125,1.0,1.0,1.0,0.9815044,1.0,0.9835457,1.0,0.889091,0.8731713,1.0,0.8698389,1.0,0.89382917
sc_metrics_isolated_labels,0.4910108149051666,0.472097098827362,0.5689723491668701,0.5002532601356506,0.5361630320549011,0.4563831686973572,0.57564377784729,0.4600391387939453,0.4787232577800751,0.5347222089767456,0.5461217761039734,0.6067591309547424,0.6200764775276184,0.61396324634552,0.4738443791866302,0.49585822224617,0.6478992700576782,0.4841623604297638,0.4922448694705963,0.4865427315235138,0.5551896691322327,0.5913318395614624,0.5532529354095459,0.4812822937965393,0.6123698949813843,0.4827785193920135,0.6240180730819702,0.4880235493183136,0.4472651481628418,0.5629867315292358,0.487946480512619,0.6599372029304504,0.4764934182167053
sc_metrics_ASW_label,0.5106552243232727,0.4868990778923034,0.5502872467041016,0.5142863392829895,0.5466223359107971,0.4583596885204315,0.6033903956413269,0.5050880908966064,0.4881434440612793,0.5737515091896057,0.5653570294380188,0.6491015553474426,0.6237147450447083,0.6349895000457764,0.4987044930458069,0.5106833577156067,0.6935006976127625,0.4954332709312439,0.5122292637825012,0.4986090064048767,0.5675954222679138,0.7139331698417664,0.581813633441925,0.5302984118461609,0.6283025741577148,0.5071435570716858,0.827669620513916,0.4947497844696045,0.4955170750617981,0.5752272605895996,0.5096909403800964,0.7057905197143555,0.5083239674568176
sc_metrics_best_classifier,LR,RF,LR,LR,LR,LR,LR,LR,LR,RF,KNN,KNN,LR,LR,LR,LR,KNN,KNN,LR,KNN,LR,LR,RF,RF,LR,KNN,RF,KNN,LR,LR,LR,LR,RF
sc_metrics_best_classifier_mean_acc,0.6275791515420526,0.5476093897019678,0.9846595243112984,0.5910963711669635,0.9828441173308686,0.9714980608311704,0.974433416679088,0.5647439271435625,0.839568769144887,0.9576813556911897,0.964675425279499,0.9870145587409687,0.9846986657843193,0.9915889918325155,0.5638472312845975,0.5941010484381062,0.9818225685805417,0.5641501747391959,0.6231990397161148,0.5613419495786804,0.985715354568859,0.9578725660331499,0.9761450143062174,0.8868626282342766,0.9856382970112921,0.6563017199574055,0.9749631208487551,0.5499400541045836,0.5526071447580465,0.984639645001212,0.5594235625882751,0.9872943557491464,0.6948758401237108
sc_metrics_best_classifier_mean_f1,0.3341839973579286,0.22855611800986297,0.9115229729108651,0.3724532155352664,0.9071007836780167,0.8502406131968675,0.8251771616278702,0.2551948004279948,0.5708618615114422,0.7880742488164362,0.8078174192045461,0.8911313106450512,0.8965351125938037,0.9422628812866487,0.27473433505156397,0.37080203256576333,0.8393429333553393,0.30777943024661175,0.34805751249149186,0.30889765102801015,0.8916679937895017,0.7338386532361387,0.8152831811588428,0.6152287882715329,0.9004044012720851,0.3118671089529078,0.7868861649309338,0.2534660049415617,0.23643406467126948,0.8987921305725755,0.24595068819515253,0.895079515013603,0.42700719898943795
