,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,NicheCompass,STAMP,STAligner,STAIR,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SIMVI,scNiche,PRECAST,MENDER_wo_pcs,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
bio_metrics_scgraph_scGraph_Rank_PCA,0.9,0.9,0.9333333333333332,0.8333333333333334,0.8666666666666666,0.7666666666666666,0.9,0.8,0.7333333333333333,0.8,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.8666666666666666,0.9333333333333332,0.9,0.8666666666666666,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9,0.9,0.9666666666666666,0.9666666666666666,0.797606774342517,0.9333333333333332,0.9,0.7666666666666667,0.9,0.7333333333333333,0.8666666666666668,0.6732050807568878
bio_metrics_scgraph_scGraph_Corr_PCA,0.9824821510503968,0.9644019973169836,0.9751071610157972,0.9599158039641492,0.9713669553517597,0.8513212961686193,0.9800819639158692,0.8830503023401286,0.6831582830921412,0.8411914712779651,0.9925104859484164,0.9891108955002984,0.965963849298911,0.9546919460242476,0.9870398688686228,0.9624672466350984,0.9643208024593276,0.9891613942952208,0.9950710773444084,0.994629793929974,0.9537774884246152,0.9411763314496756,0.959785510893452,0.9514136514150568,0.989707407563244,0.8197866833895862,0.9675475360923624,0.9914522083137844,0.9063896434963392,0.9710388043363544,0.7912391175247973,0.9305529200285956,0.7006065084243288
bio_metrics_scgraph_scGraph_Corr_Weighted,0.6000000000000001,0.6,0.7333333333333333,0.3333333333333333,0.4666666666666667,0.0666666666666666,0.6000000000000001,0.1999999999999999,-0.0666666666666666,0.1999999999999999,0.7333333333333334,0.7333333333333333,0.7333333333333334,0.4666666666666667,0.7333333333333333,0.6000000000000001,0.4666666666666667,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.7333333333333333,0.6,0.6000000000000001,0.8666666666666666,0.8666666666666666,0.7777777777777777,0.7333333333333334,0.6,0.0666666666666666,0.6,-0.0666666666666666,0.4666666666666667,0.3333333333333333
sc_metrics_0_KNN_acc,0.6428376059875177,0.6002188129398016,0.60643508963871,0.5760747942412413,0.5669493000472438,0.6108113484347415,0.7688539672277892,0.5394484919312729,0.5036178730387647,0.7189248327821568,0.6151378770171818,0.648656040977696,0.6547728572494219,0.6992565333068106,0.6243379665315663,0.6543501504338961,0.7329736181216898,0.6395056816769028,0.6457468234826068,0.6355272645896014,0.6591491160454535,0.5531988959892583,0.7071387721610264,0.5966879677748216,0.6578809955988761,0.6138697565706045,0.5569783922221946,0.606161573463958,0.3908546137205659,0.6852823432876645,0.6068577964542358,0.5489966929407962,0.4165651341472511
sc_metrics_0_KNN_f1,0.2834654943797927,0.2603214656248759,0.3013369831036998,0.2723120007341321,0.2897812243941796,0.2542831011735779,0.4497012079125608,0.2297248504365294,0.1611649678882589,0.4258669469241307,0.252743943185821,0.2688740728618033,0.2994254846046266,0.37501866704886,0.2590819360941339,0.3171158690098203,0.401773199382606,0.2763982521495319,0.2920669370832436,0.2715589710887549,0.28371968713436,0.17915137022644,0.3810626659621376,0.2458907073629186,0.3058026379923851,0.2421018408141942,0.230594849302281,0.2427819939220442,0.1306413120750324,0.3321639218927883,0.2453466210106546,0.2168397455829568,0.1352301759307402
sc_metrics_0_LR_acc,0.6621329288609294,0.6193152149588482,0.6417684063953054,0.627073128279086,0.636770519929383,0.6768530720839446,0.8003083273242658,0.5935549643185718,0.5686649924161424,0.7361066215779397,0.6389835144341945,0.670040032821941,0.6583037024144018,0.713205858219161,0.6487306362980829,0.6934878285302235,0.74396399532536,0.6658875599870702,0.666036750627844,0.6647686301812666,0.6792401223363255,0.5503145436009648,0.7046522614814631,0.6642713280453539,0.6844617947634085,0.6251585150558222,0.594897680085536,0.6223487579879156,0.493075067757416,0.6943581072680707,0.6106870229007634,0.6117562224929756,0.4866598702041425
sc_metrics_0_LR_f1,0.2902181772705648,0.2605912600973322,0.3278554911193503,0.3204527771461034,0.3527295518614249,0.3343733877888585,0.4978062320822888,0.2551093498660334,0.1877703293286495,0.4370881265242312,0.2641091685996857,0.2858610051271359,0.2714898854629599,0.3926257347313557,0.2779106006835983,0.3618181870881841,0.4059183078009231,0.2927559244535327,0.3109007059923458,0.2914734743487061,0.3163903887184947,0.1544719968537468,0.388094983812561,0.242473327807238,0.3084397507155667,0.2299578844767919,0.2208209052124106,0.2482226162919457,0.1557358861386439,0.3389467522495715,0.2515799924153359,0.1968911860356382,0.1448949923985609
sc_metrics_0_RF_acc,0.6518885048611284,0.617301141308402,0.6466419673272497,0.6208071213665862,0.6414202949001666,0.6463187209389064,0.783673570877987,0.5866921948429769,0.5576000198920854,0.7509759554417286,0.6274212397742248,0.6593480368998185,0.6663351319093915,0.7139020812094388,0.6367456548225875,0.6784941691324564,0.740358554839993,0.6523858069970411,0.6578809955988761,0.654424745754283,0.666036750627844,0.4634358604570207,0.7195713255588433,0.7043290150931198,0.67431683119079,0.619936842628739,0.6138200263570132,0.6181714200462491,0.3786955764975011,0.684088818161474,0.6008901708232837,0.5755028967849417,0.4436681005544919
sc_metrics_0_RF_f1,0.2849974113914955,0.2618850907817011,0.3079664429619971,0.2937543236401978,0.323932708428406,0.2504238020215696,0.4700178428864774,0.2475483564802895,0.165356739092284,0.4619307569528611,0.2353610294846852,0.2568289548599858,0.2991052326308878,0.3857082342251304,0.2653576511555059,0.3295363163787167,0.4091444708354657,0.2737117750043122,0.2934266734675002,0.2730666345943763,0.2836388340699515,0.1780724412174465,0.3856711191870317,0.3368540741396067,0.3086521830501906,0.2478184017148495,0.2328077754829753,0.2369037858794166,0.1355093883826828,0.3138338376858819,0.245611047467376,0.211257977380047,0.1338516777350025
sc_metrics_1_KNN_acc,0.5531303236797275,0.5157048551959114,0.5611956984667802,0.538011073253833,0.5322348807495741,0.5231313884156729,0.7021135008517888,0.499414395229983,0.4284231260647359,0.6601629045996593,0.518127129471891,0.559039608177172,0.567530877342419,0.622284923339012,0.5187925894378195,0.581026405451448,0.6554248296422487,0.5398211243611585,0.5503087734241908,0.5375585604770017,0.5694207836456558,0.4195059625212947,0.6588852214650767,0.5124307921635435,0.5689416524701874,0.4941705706984667,0.5114725298126065,0.5031143526405452,0.3794718909710391,0.5951341567291312,0.5133358177172062,0.4931590715502555,0.3913436967632027
sc_metrics_1_KNN_f1,0.2860791988638216,0.2652964285345675,0.2990320961745067,0.2706714438782642,0.2793284627857242,0.2397074367825875,0.4494252478949011,0.2443380641381669,0.1406432900129302,0.4262000231010363,0.2421404524024064,0.2691070345299636,0.2994032154523063,0.362879672686814,0.2663851442067425,0.3221048493277134,0.4045961176573027,0.2751942156116598,0.299647277066799,0.2756717325796455,0.290209182045166,0.1744954338480804,0.3996474153111352,0.2544094229107903,0.2953755875380593,0.2263345215183748,0.2343786552940698,0.2386354551015205,0.1263648847289495,0.3290411748216033,0.2580439552406677,0.2112054206408125,0.1313218670444303
sc_metrics_1_LR_acc,0.5772199744463373,0.5368664821124361,0.5904493185689949,0.5717898211243612,0.592978066439523,0.6053556218057922,0.7452885434412265,0.52353066439523,0.4673658432708688,0.6721145655877342,0.5445325809199318,0.5897572402044293,0.568276192504259,0.6486637563884157,0.5652416950596252,0.6279546422487223,0.6683613713798978,0.5719229131175468,0.5826767461669506,0.5722157155025553,0.595666524701874,0.4446869676320272,0.657980195911414,0.5800947614991482,0.5876277683134583,0.5011179727427598,0.5006122231686542,0.5216673764906303,0.4426373509369676,0.6156835604770017,0.519857325383305,0.5022625638841567,0.4318302810902896
sc_metrics_1_LR_f1,0.3072801399083738,0.2661160325183865,0.3160539517800928,0.3003961094419385,0.3361375648816483,0.3358573692761946,0.4957604785913516,0.2548387743688894,0.1676454946757196,0.4361566357178255,0.2562261314467235,0.2938524054011937,0.2787877794455951,0.3901004841378761,0.3016249768047557,0.3690818579413321,0.4032763297378403,0.2882650011998448,0.3200741606665468,0.2861785823596584,0.3115232848928289,0.1599106969838331,0.4009934590689846,0.2651894347926829,0.2929451012434452,0.2014882751830252,0.191569217182271,0.2359828088485548,0.1392062899759795,0.3491009755379833,0.2670942989765825,0.1810303047851561,0.1309069435537646
sc_metrics_1_RF_acc,0.5674776405451448,0.5278162265758092,0.5676905877342419,0.5532900340715503,0.5669718909710392,0.529306856899489,0.7114033219761499,0.5268313458262351,0.439230195911414,0.6796741908006815,0.5229184412265758,0.5654546422487223,0.5800149063032368,0.6372178449744463,0.5437074105621805,0.6070059625212947,0.6744569846678024,0.557469122657581,0.5727747018739353,0.5551533219761499,0.5846465076660988,0.3505909284497445,0.6765864565587735,0.6209273850085179,0.5882399914821125,0.5031942078364565,0.5299456984667802,0.5133624361158433,0.3700489778534923,0.6029067291311755,0.522945059625213,0.5137617120954003,0.4093909710391822
sc_metrics_1_RF_f1,0.289003145500741,0.2636531847057144,0.2800156848177043,0.2703032404040563,0.2847319432509426,0.2238380463078976,0.462745830206314,0.2496056852080379,0.1303519360819307,0.4530326884997265,0.2212625613290098,0.244398670179768,0.2959576724317097,0.3767659666850438,0.2704858165935228,0.3324067851978677,0.4163730782863304,0.2724557914026861,0.3001543788559304,0.2707657359325496,0.2923674696333638,0.176204631471054,0.4099712701692905,0.3340361686652796,0.3009171842301747,0.2320552038251364,0.2239255807224356,0.2292920967295227,0.1337141668315881,0.3249101426393599,0.2668428808164318,0.1996511869691865,0.1253868578041322
sc_metrics_2_KNN_acc,0.548385379229561,0.5247184729654181,0.5303357026861539,0.5389612118307909,0.5299629955008919,0.4987088358224849,0.7009557277107792,0.4912813140590474,0.4031893086281713,0.653595293240689,0.4973777387322631,0.5519527194313554,0.551686500013311,0.5997124830285121,0.5172110853765673,0.5863748901844901,0.6392460666080984,0.535420493570801,0.5505683784575247,0.5397066262013152,0.533583579586295,0.3925405319063972,0.6616617416074329,0.4974842264994809,0.5626281180949338,0.4760003194633017,0.4867822058940979,0.5006522375742086,0.262359236482709,0.5877059872747118,0.5092777467188456,0.4745094907222533,0.2935601522775071
sc_metrics_2_KNN_f1,0.2869660396244843,0.2912733103874592,0.2864438805584325,0.3002738516209714,0.2885553807574369,0.2369115721262298,0.4545277781084997,0.2470972912185035,0.1369853946983144,0.4324163332472687,0.2384319105000064,0.2692863842241539,0.3004342722264744,0.3533071910047616,0.282980224564863,0.3336324004114722,0.3932126032911692,0.2806749463012861,0.31480439266657,0.2886562337767694,0.2775167463287373,0.1703141775302804,0.4027362715891066,0.2564288766651042,0.3112292354531678,0.2478557181904134,0.2273468237807764,0.2568267023243096,0.1007007918995032,0.3475349745953046,0.2772119880718527,0.2093035525327176,0.1143737097857365
sc_metrics_2_LR_acc,0.579399941431728,0.5434603199957405,0.5564784495381093,0.5641455687777867,0.5480659159279078,0.5927641562175545,0.7459468093602747,0.5182493411069403,0.4421638314298645,0.6692489950216969,0.5261028139392487,0.58001224609323,0.5442856001916779,0.6259617176476853,0.5738891994782099,0.643505577296808,0.6426802971008705,0.5750339429758007,0.5860820488246413,0.5772701860873732,0.5723451268535527,0.4058248808668104,0.6529031227537737,0.561722972073583,0.5832867449351755,0.4827889146234326,0.4782631845166786,0.5190479993610734,0.4193754492452679,0.6072198706173628,0.5142294278944706,0.4740835396533823,0.3410803183984239
sc_metrics_2_LR_f1,0.3020487761623231,0.2642847632805635,0.2985145701658283,0.3411165013482555,0.3259748149791305,0.3244994410954609,0.5091276221599875,0.2545294585670307,0.1620607951077758,0.4459790850091045,0.2543172725853497,0.2792696149484463,0.2737926302324308,0.3768389434307316,0.318985783559745,0.4020006678524526,0.3829424113847501,0.2883723885509643,0.3382236043824344,0.2835566056880071,0.3091901616542848,0.150403468512459,0.3668899120457167,0.2623118898113347,0.3007144900487605,0.2348132664710631,0.1951181924126863,0.2536720808503651,0.1558194569329571,0.3646556572987964,0.2902194374351766,0.1807453503869076,0.1149720492722106
sc_metrics_2_RF_acc,0.5700023959747624,0.5331576285174241,0.5299363735590874,0.5394404067832708,0.5299629955008919,0.5171045976093497,0.7156510395868274,0.5206985597529484,0.4136251098155099,0.6833320022362431,0.5089582834171924,0.5609775577030589,0.5626547400367383,0.617016745201395,0.5487847083566275,0.6096957112051753,0.6530894763464047,0.5550674866224743,0.5680057503394298,0.5594601070202061,0.5648111173228976,0.3333599552751378,0.6689295317200437,0.6116124910150946,0.5833399888187845,0.4817506588930597,0.5050981018555494,0.5144424034289061,0.2767084631152996,0.6010702020605383,0.5196869259643798,0.4897106194925857,0.3141921571759444
sc_metrics_2_RF_f1,0.2951499613655856,0.2817908606205734,0.2666656178771681,0.2801604700509961,0.270143835020031,0.2281695642817463,0.467822015216111,0.2523113123822618,0.1290507129072459,0.4648438825122774,0.2229893297038822,0.2501233183121787,0.2941007166456765,0.3593343678558322,0.2805757341280625,0.3400923667570527,0.4038897383946278,0.274843086346917,0.3088445750357211,0.2764286504293029,0.2876496821860385,0.1758697948141204,0.4069880031100881,0.3298985713405452,0.313954330833893,0.2506727357031516,0.2224348751198469,0.247180003068637,0.1143457203002307,0.347270202181873,0.2900718560332348,0.1946434466554684,0.1090629506270608
sc_metrics_cLISI,0.82510906,0.80400616,0.77991045,0.81839144,0.79256964,0.7538763,0.91659826,0.7679843,0.704567,0.8923536,0.7676687,0.84191144,0.7956831,0.8751602,0.813585,0.84570754,0.88356656,0.816412,0.82991177,0.8141548,0.82437134,0.57904065,0.9027852,0.760417,0.82263666,0.7758093,0.7595869,0.81472397,0.726675,0.84081084,0.79420006,0.77744275,0.72967184
sc_metrics_isolated_labels,0.4824037849903106,0.4815783202648163,0.4953499436378479,0.4847539365291595,0.4615102410316467,0.4783840775489807,0.5033336281776428,0.4602317214012146,0.4870151281356811,0.4712591171264648,0.488543689250946,0.4920065999031067,0.4934095740318298,0.4608191549777984,0.481002926826477,0.4898388981819153,0.4838005900382995,0.4879726767539978,0.4797031581401825,0.486693799495697,0.4647632837295532,0.4149957299232483,0.4570395946502685,0.4503029286861419,0.488069623708725,0.4557855129241943,0.4658414721488952,0.4856352806091308,0.4819750785827636,0.4952965974807739,0.4654744267463684,0.4557476043701172,0.4787963628768921
sc_metrics_ASW_label,0.5137016773223877,0.501349151134491,0.4984112083911896,0.4916658103466034,0.4636874496936798,0.4814662039279938,0.5206433534622192,0.486221045255661,0.4858745634555816,0.5236430764198303,0.4930355250835418,0.5040007829666138,0.5051122307777405,0.4897624254226684,0.5050062537193298,0.511823832988739,0.4952046573162079,0.5117066502571106,0.5146653652191162,0.5169065594673157,0.5068859457969666,0.4705051779747009,0.524780809879303,0.486759752035141,0.5115542411804199,0.4981725513935089,0.4645013213157654,0.5143619775772095,0.4842627644538879,0.5162222385406494,0.5108116865158081,0.5171727538108826,0.48621466755867
sc_metrics_best_classifier,LR,LR,LR,LR,LR,LR,LR,LR,LR,RF,LR,LR,RF,LR,LR,LR,RF,LR,LR,LR,LR,KNN,RF,RF,RF,RF,RF,LR,LR,LR,LR,RF,LR
sc_metrics_best_classifier_mean_acc,0.6062509482463315,0.5665473390223417,0.5962320581674699,0.5876695060604112,0.5926048340989379,0.6249909500357638,0.7638478933752557,0.5451116566069141,0.49273155570562527,0.7046607161595512,0.5698729697644583,0.6132698397065334,0.6030015927497888,0.6626104440850874,0.5959538436119726,0.654982682691918,0.6893016719513999,0.6042814720268058,0.6115985152064787,0.6047515105903984,0.6157505912972507,0.45508179680565003,0.6883624379458868,0.6456229637055774,0.6152989371638956,0.534960569786085,0.5496212755597809,0.5543547112798731,0.4516959559798838,0.6390871794541451,0.5482579253928462,0.5263250761243093,0.419856823230952
sc_metrics_best_classifier_mean_f1,0.2998490311137539,0.26366401863209404,0.31414133768842384,0.32065512931209916,0.33828064390740126,0.33157673272017135,0.5008981109445426,0.2548258609339845,0.17249220637071497,0.45993577598828833,0.25821752421058636,0.28632767515892527,0.296387873902758,0.3865217207666545,0.2995071203493663,0.37763357096065625,0.4098024291721413,0.28979777140144725,0.32306615701377567,0.28706955413212387,0.3123679450885361,0.17465366053493359,0.40087679748880345,0.3335962713818105,0.3078412327047528,0.2435154470810458,0.22638941044175262,0.24595916866362186,0.15025387768252682,0.35090112836211707,0.269631242942365,0.20185087033490065,0.13025799507484537
