,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,INSTINCT,NicheCompass,stClinic,STAMP,STAligner,STAIR,STAIG,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SpaBatch,SIMVI,SEDR,scNiche,PRECAST,MaskGraphene,MENDER_wo_pcs,GraphST,GraphPCA,DeepST,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
spatial_metrics_moran_i_std,0.0037524191244079,0.0043186827796606,0.0048253090431465,0.0224673983749779,0.0321352284558005,0.0075041049051084,0.0096103636121136,0.0046898382898169,0.0019869077723266,0.0092143760466661,0.0066401887887827,0.0030724935993028,0.0145200575631358,0.0039670392331868,0.0035176633479692,0.0092172837535147,0.010127108966262,0.0075257086249628,0.011737938738085,0.0066248632121739,0.0032907315682167,0.0097510929741151,0.0053519433214676,0.0024939092353923,0.0092401610947406,0.005390288371813,0.0189514702342335,0.009935282401667,0.0302435148242156,0.0127987764251814,0.0147706404521182,0.0117117629681183,0.0279838868734377,0.0072292239951702,0.0078138675087322,0.0072911313593476,0.0330731968103072,0.0151505665392664,0.0069453888673756,0.0047811506780656,0.0175319407109848,0.0083442279784966
spatial_metrics_greay_c_mean,0.062989773449818,0.1126591549981718,0.8046276186066412,0.3206961021732665,0.7259075762842647,0.8858288142625104,0.8298664017348277,0.4306376313614177,0.9691822410855914,0.8915804284184555,0.8969326614892321,0.8914376196616238,0.6279810649637573,0.894306588139881,0.0906499750183853,0.2433359087314593,0.5843473104591358,0.1530840561053521,0.4978784610949655,0.1737444298361644,0.0781775916113191,0.4869080501952458,0.1150454271676117,0.0779692731979228,0.3356867396263862,0.0880621982453988,0.6147794871385208,0.3577862723878762,0.3632286434666049,0.2549286231548091,0.1865611787643605,0.5114419284571222,0.4122037622880325,0.596422413112188,0.694132294485611,0.3278752784392248,0.2437577314450328,0.1467569195139631,0.2927401579446972,0.1543291756012382,0.6797329511439887,0.6843868466775646
spatial_metrics_greay_c_std,0.0035087036234655,0.0044128220875625,0.0047979989835348,0.0226924821031816,0.0319707361816866,0.007620938595004,0.0100930976244629,0.005468513613174,0.0015675416421673,0.0109009588220262,0.0067062462092196,0.0030510028704597,0.0142406951932685,0.0058308651996447,0.0031840984174002,0.0087624020723368,0.0108140802380997,0.0077151521747855,0.0117905727568696,0.0065691820246077,0.0033476990310776,0.0093870140646755,0.0058623477778366,0.0022761685270002,0.0088706543751544,0.0052459269512889,0.01911790060708,0.010146014960217,0.030049416765443,0.0135050721830361,0.0145468967014373,0.0116634169597569,0.0281493507908234,0.0070576828343522,0.0079061103347293,0.0076911828999871,0.0319337901397529,0.0152362098199447,0.0065670894621928,0.0049954510308102,0.0054282659105706,0.0085329602095107
downstream_metrics_CHAOS_kmeans_mean,0.0570166120305657,0.0559919262304902,0.0684419758617878,0.0558033492416143,0.0624929443001747,0.0736436713486909,0.0641846014186739,0.0570031134411692,0.0673245955258607,0.0670208670198917,0.0723752696067094,0.0628507221117615,0.0680008325725793,0.063360147178173,0.0581039311364293,0.0578262144699692,0.0611713947728276,0.0565621545538306,0.0623494032770395,0.056508800946176,0.0555972009897232,0.0556857651099562,0.0559524595737457,0.0552822779864072,0.0604465547949075,0.0578969828784465,0.055235949344933,0.0572074716910719,0.0602104673162102,0.059456031769514,0.0636461758986115,0.0627240408211946,0.0624216878786683,0.055199671536684,0.0613999981433153,0.0553809637203812,0.0568103222176432,0.0576410982757806,0.0559637900441885,0.054981667548418,0.0564552899450063,0.0580495111644268
downstream_metrics_CHAOS_kmeans_std,0.0011087628234118,0.0011698358922712,0.0016009408021891,0.0010622137924279,0.0016586424563411,0.0022527522485484,0.0018333875092258,0.0008281440670726,0.0017460082296781,0.0020752329534994,0.0015994314774938,0.0016075824490021,0.0010570984236963,0.0020079353920773,0.0012958383384443,0.0013730252306834,0.0012985017451333,0.0012849815700976,0.0022852667386771,0.0011475135693533,0.0010548960950886,0.0010023907407712,0.001093340652533,0.0011974979120974,0.0014346589903104,0.0013659675230981,0.0010249091336688,0.0012085993913365,0.0015735803878132,0.0016089331850685,0.0016876151542507,0.0015172721760815,0.0016071788931285,0.0008056126330418,0.001836804344057,0.0009101213506726,0.0012183137927733,0.0011683448964082,0.0014185549454034,0.0010164294261651,0.0012740099219889,0.0008223703793713
downstream_metrics_PAS_kmeans_mean,0.222382509821062,0.088251341684946,0.607365670857696,0.068532393997482,0.2598107521945108,0.8815178508600485,0.6017112292880135,0.2654258469694541,0.7564248662938662,0.6052693599301798,0.7841901252823664,0.4379273368681631,0.5161195426676164,0.4727475997192718,0.3035637464933671,0.1846698841844087,0.5465354543439624,0.1284828660274817,0.3271433131654234,0.1473224424171306,0.0529423096478173,0.0721162329869725,0.1005155670824583,0.0699466995309387,0.263261289163113,0.168254536787857,0.0670813105850084,0.1071141362860618,0.4865523577828556,0.234471207341098,0.1387588967221333,0.2365173333849484,0.6038124158688603,0.0303632263464666,0.3556947255646218,0.0375801255564309,0.1133107630987797,0.190130317584344,0.0645565369288628,0.0088101665090614,0.0448180140997162,0.2084693255883694
downstream_metrics_PAS_kmeans_std,0.0153460189898806,0.0092829923893544,0.0273184109353896,0.0051402380271551,0.0244860087770413,0.0098019319514457,0.0337596369457485,0.021971482644806,0.0361844211042818,0.0551994470508663,0.0287044427490712,0.0208588584346386,0.0447745918434962,0.0056969843325482,0.038597941807757,0.0116583112795214,0.0604421887699911,0.013784285985296,0.0138455985928509,0.0095601038883236,0.0041907790130088,0.0056963237697006,0.0086429462662123,0.006430743614119,0.0104135037851086,0.0116102106908969,0.0079771837293685,0.0071610923034373,0.0143229499128926,0.0183569597077197,0.0138192760953071,0.0132693580141855,0.0114543120990248,0.0018815622522373,0.0055927700732829,0.0010864459310287,0.0151437885810181,0.0060316173226925,0.0059934888698881,0.0005447362522907,0.0065939069162778,0.0044387486972142
downstream_metrics_CHAOS_mclust_mean,0.0554270120337605,0.0559590989723801,0.069074748083949,0.0552387926727533,0.058595404960215,0.0677980799227953,0.0632337434217333,0.0563801657408475,0.0688757319003343,0.0669286455959081,0.0708264149725437,0.0618695933371782,0.0650879070162773,0.063197573646903,0.0553759280592203,0.0567828016355633,0.0563249886035919,0.0567330932244658,0.0616238098591566,0.056043341755867,0.0550818974152207,0.0554606476798653,0.0556728988885879,0.0555575806647539,0.0590046383440494,0.0570429116487503,0.0554842036217451,0.0561413941904902,0.0597649551928043,0.0565784443169832,0.0602402538061142,0.0625147558748722,0.0594721725210547,0.0554405953735113,0.0595498131588101,0.0551637606695294,0.0553702190518379,0.0567206935957074,0.0554462540894746,0.0549033349379897,0.0561944479122757,0.057362237945199
downstream_metrics_CHAOS_mclust_std,0.0009295008920475,0.0006095247122773,0.0022156328310171,0.0011305762148219,0.0015290446223157,0.0019909353572022,0.0012160902705117,0.0010914937273979,0.0016713662240499,0.0016562481131296,0.0020459313024449,0.0019484925935101,0.0013848027322889,0.0022966334197887,0.000893794764148,0.0013706750676942,0.0011691899047391,0.0011893576774205,0.0016061957534471,0.0010821957598225,0.0011332258320393,0.0010610432577112,0.0011445354001626,0.0010926587733556,0.0009416184147886,0.0013759419524739,0.0007971121514065,0.0006510686933367,0.0013893541126971,0.0013779702228005,0.0014049685076587,0.0013373944614547,0.0009588585512452,0.0011680258144909,0.0015288237523404,0.0010474916096387,0.0007232809410946,0.0011719319093215,0.000787013052785,0.0009926388440654,0.0013346309000152,0.0011736883173978
downstream_metrics_PAS_mclust_mean,0.079096112540882,0.0714679025620581,0.6475221329778713,0.0334560317171192,0.1232788217216689,0.5426148581680963,0.5209752329195455,0.1542631819939041,0.7746664985395004,0.6058379796300994,0.7428401508969794,0.2905306306095205,0.3211696340853447,0.2323684356640223,0.0497551265458496,0.0761459313104021,0.1362949813961261,0.1890246344705966,0.2523249685508328,0.0701366968045521,0.0302214696786763,0.0852807138162893,0.045519694188834,0.0579525697982004,0.2334406491199768,0.1134156899777076,0.0767592670498593,0.0705736638298569,0.455196029620076,0.1059931237929467,0.1888130166404239,0.2352181959029938,0.1178700851712529,0.0294161103065382,0.192829703149806,0.0295650099684459,0.024324146113676,0.1193276229313468,0.034493677989616,0.0088069472866811,0.0356207598018688,0.177251282664797
downstream_metrics_PAS_mclust_std,0.0029284994338601,0.0064937828972223,0.0176523902588776,0.0067937876782574,0.1041710381514254,0.0322803469283505,0.027185025875708,0.0189829725314389,0.0233605799499328,0.0702714050060856,0.0110457023894516,0.0186086063021186,0.0436300595083626,0.0123043022986351,0.0052212433644283,0.0081320851356579,0.0286136892890126,0.0130725634595918,0.0075704353997673,0.0058524747936526,0.001637729570004,0.0091469454876779,0.0042624856617574,0.0048452222025506,0.0164620865286137,0.0151955756906605,0.0070300333040365,0.0047621990829184,0.0225870525041946,0.0080973288611248,0.0198252318386578,0.0121183663073145,0.0049223083323661,0.0047722536916124,0.0116699983152428,0.0028214676443504,0.0060028997560493,0.001794521857558,0.0012342602235187,0.0012997066783539,0.0045796332077411,0.0024570845671008
downstream_metrics_CHAOS_leiden_mean,0.0556884994730353,0.0557448659092187,0.0698531083762645,0.0565707478672266,0.0643238173797726,0.0691676624119281,0.0650690570473671,0.0571970185264945,0.0715576242655515,0.0687665361911058,0.071040878072381,0.0634360080584883,0.0668313857167959,0.0656257588416338,0.0558548681437969,0.0562997199594974,0.0629773819819092,0.0568242156878113,0.0648495405912399,0.0562412682920694,0.0553341060876846,0.0553347747772932,0.0559248253703117,0.0553336152806878,0.0612092297524213,0.0577771067619323,0.0551944198086857,0.057375687174499,0.0617919815704226,0.0607551550492644,0.0591533733531832,0.0630421303212642,0.0608500558882951,0.055184157565236,0.0612149015069007,0.0555205913260579,0.0575672071427106,0.0574635872617363,0.0556075973436236,0.0550217442214489,0.0608487417921423,0.0583974923938512
downstream_metrics_CHAOS_leiden_std,0.001006808889424,0.0010052978377774,0.0018281067952692,0.0010839138796081,0.0019173785155195,0.0023000770980925,0.0016159698494436,0.0012674035106714,0.0019871377367317,0.0021336112638006,0.0015544428393787,0.0013500941884215,0.0012919742115078,0.0017297882657739,0.0010905018427608,0.0012121754828697,0.0013503575128001,0.0013095597990104,0.0015200032964675,0.0014733762031217,0.0008905110958024,0.0010141213066497,0.0011500982698975,0.0007930187883467,0.0012306327201979,0.0016245305617941,0.001019072582599,0.0012149943236377,0.0015063752152097,0.0019293127499162,0.0015709465525265,0.0014571076515245,0.0012252344662772,0.0009140415503163,0.0012845925635334,0.0009364879563071,0.0014261190678176,0.0011658009110726,0.0007753116233052,0.0008655605864829,0.0022148197963097,0.0012985585672685
downstream_metrics_PAS_leiden_mean,0.0695845105834707,0.0550538553560939,0.5924281472486885,0.0552952914657742,0.3106256808083655,0.7311237674616021,0.5549854510807808,0.2172482050426669,0.8223265268011067,0.6410670922400215,0.8440233820554096,0.448984631404716,0.4454862436580079,0.3480675651944195,0.055514031349741,0.0742188534494558,0.5825133822510178,0.1718054541763282,0.3499331191593986,0.070022642816989,0.0212096876734415,0.076074652464478,0.0508262272609205,0.05875246576899,0.3870261505795518,0.1697460937433909,0.0675039213235685,0.1042473111988436,0.4979414620040467,0.2055544403374437,0.2015475138901843,0.2242828676431636,0.5656147405842258,0.011628128038368,0.2327356963840567,0.0157828799198504,0.244390616090421,0.1873591194381927,0.0447540987287089,0.0110226259336997,0.0583996933675543,0.2080924897017765
downstream_metrics_PAS_leiden_std,0.006307412910743,0.0038397897474887,0.023660954344977,0.0072525333217567,0.0200535683244025,0.0104059517253584,0.0336116610779871,0.0154281438944649,0.0189090986814281,0.0334242358960891,0.0140280304898817,0.0372514977280473,0.0397666624539201,0.0074036039276534,0.0144630269542986,0.0056993772981472,0.0510301565463161,0.0121151778969898,0.0209730732395459,0.0064569697848694,0.0024802618960122,0.0073242868215068,0.0025787733426032,0.0050169569302726,0.044509174953406,0.0135555017671444,0.0037646818877278,0.0117596622346595,0.0286319503477329,0.0353452632825364,0.0189825782295223,0.0128771958939874,0.0150145128578981,0.0043810993138751,0.0079471599298937,0.001148301641695,0.0266355751047552,0.0085316933661176,0.0036678552235278,0.0010467288057719,0.0097654449593941,0.0134176954420476
downstream_metrics_average_confidence_score_mean,0.9980913996696472,0.9698780179023744,0.7068621516227722,0.9272961616516112,0.9180333018302916,0.7954227328300476,0.9159334301948548,0.9560337662696838,0.8629600405693054,0.967292308807373,0.6700031161308289,0.6625606417655945,0.8930948376655579,0.6553529500961304,0.8690922856330872,0.8956725001335144,0.9977583885192872,0.9965615272521972,0.975732147693634,0.992425501346588,0.975707471370697,0.9896711707115172,0.9961617588996888,0.9832141995429992,0.9830935001373292,0.9946936964988708,0.9999053478240968,0.9572290778160096,0.9979025721549988,0.9603717923164368,0.9914979934692384,0.977609634399414,0.9996373653411864,0.7157743573188782,0.919755518436432,0.8006264567375183,0.9777820110321044,0.9998920559883118,0.806097686290741,0.9963493347167968,0.910266935825348,0.990711748600006
downstream_metrics_average_confidence_score_std,0.0006162849604152,0.0035066150594502,0.0137117197737097,0.0096607469022274,0.0083657428622245,0.0051363580860197,0.0009079954470507,0.0025064498186111,0.0071516083553433,0.0009421256836503,0.0048945872113108,0.0100667234510183,0.0040357382968068,0.0025264807045459,0.0125202825292944,0.0056941751390695,0.0008704808424226,0.0002313879085704,0.0011827447451651,0.0005563922459259,0.0043929419480264,0.0009208508417941,0.0007018660544417,0.0018816423835232,0.0025737991090863,0.0003304569690953,8.322482244693674e-06,0.0033226513769477,0.0002062235289486,0.0029253871180117,0.0013893527211621,0.0002672577975317,9.975107241189109e-05,0.0656640082597732,0.010204772464931,0.0232550948858261,0.0023191170766949,5.883520861971192e-05,0.0245695151388645,0.0014814496971666,0.0014464801643043,0.0007086134864948
downstream_metrics_slice_wise_average_PCC_mean,0.7195238471031189,0.7149235606193542,0.722198486328125,0.7182698249816895,0.7230048775672913,0.7122202515602112,0.7191147804260254,0.7073953747749329,0.6918497085571289,0.7132002711296082,0.7253613471984863,0.7355077862739563,0.7319890856742859,0.7268125414848328,0.7143551707267761,0.7204323410987854,0.7024648189544678,0.7178829312324524,0.7259101271629333,0.7245551943778992,0.7236962914466858,0.7167422771453857,0.7260177731513977,0.7238131165504456,0.7251676917076111,0.7177140712738037,0.7114472389221191,0.7294948101043701,0.7139208912849426,0.7339321970939636,0.7157581448554993,0.7253391146659851,0.687340497970581,0.7064458727836609,0.7154524326324463,0.7353107333183289,0.7246585488319397,0.7078649401664734,0.7319442629814148,0.7175984978675842,0.7232115268707275,0.7099544405937195
downstream_metrics_slice_wise_average_PCC_std,0.0119446264579892,0.0084173856303095,0.0049687605351209,0.0033809074666351,0.0030604724306613,0.0087251104414463,0.0094501432031393,0.0091023938730359,0.0129656689241528,0.0062120840884745,0.0063869711011648,0.0081419991329312,0.0045508844777941,0.0064088641665875,0.0135030252858996,0.0076433159410953,0.0099214306101202,0.0081321569159626,0.0074988421984016,0.0073473779484629,0.0064656645990908,0.0073552802205085,0.0052137044258415,0.0090842563658952,0.0056977649219334,0.0052107409574091,0.0065710209310054,0.0059242960996925,0.0060800337232649,0.0042645554058253,0.0048916307277977,0.0065791266970336,0.0144431516528129,0.0146611332893371,0.0131365340203046,0.0058494643308222,0.0071917222812771,0.0147099830210208,0.0057235853746533,0.0084856832399964,0.0068905330263078,0.0101703936234116
