,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,INSTINCT,NicheCompass,stClinic,STAMP,STAligner,STAIR,STAIG,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SpaBatch,SIMVI,SEDR,scNiche,PRECAST,MaskGraphene,MENDER_wo_pcs,GraphST,GraphPCA,DeepST,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
downstream_metrics_average_matching_rate_mean,0.823955839598049,0.8119595435158219,0.6338968676031196,0.7842614918992187,0.7185870282802099,0.6425204268214307,0.6618752875998849,0.5707247457072474,0.4490493603584181,0.4726329196697254,0.6439198542505192,0.7012524057295052,0.71460586931587,0.7126083656166498,0.8405878508775766,0.7954546893319053,0.6416216983218773,0.8017423834136501,0.7553574640630086,0.797591666409879,0.8482337072181861,0.8129814138845312,0.845608408474952,0.8159601611784696,0.7574320612535659,0.8364063955716111,0.6196386040831785,0.8196684028947973,0.6583545781118477,0.8007669101586125,0.7710694834842798,0.7262663175268141,0.4056385365846872,0.8183667110704596,0.7832742931157618,0.85338496643951,0.7862903989761115,0.7743306896678351,0.8351540489175782,0.85598548778627,0.5760548130435669,0.7493273142668581
downstream_metrics_average_matching_rate_std,0.0432619044815809,0.0444735831014698,0.0444039330642822,0.0527722705456019,0.0319877936999111,0.0316928210312069,0.0659543257790931,0.0465971190644875,0.0636471972719589,0.0451478107072743,0.0377370655048444,0.0568037037911796,0.0523102348416599,0.0394769794977875,0.0336305974355318,0.0485353373538749,0.0674229334383683,0.0352840877399962,0.0453396033553913,0.0564978161423573,0.0226177178302617,0.0583892765129161,0.0270806034830903,0.0260749589094118,0.0446596178709863,0.0232231022595899,0.1042104661849405,0.0322442328502038,0.0471711937478125,0.0412946108982125,0.0400944050740081,0.0139459649054183,0.126251970022932,0.0520489237847191,0.0968494300576173,0.0304737602485202,0.052135732426923,0.0886575085142074,0.0354695852736039,0.054610868657355,0.0574263721259313,0.056701220389895
bio_metrics_geometry_cell_distance_corr_mean,0.2581966653882271,0.2638878865204915,0.1771437848238882,0.3458963231548014,0.2517593196291748,0.0948190269687907,0.1625281735915227,0.1854129702028119,0.0994456526287076,0.0555826027667346,0.1387857482980644,0.209652452428922,0.2195188073238061,0.1941705702171655,0.2271255256961143,0.2863113797611981,0.1485064449458598,0.3292898791117007,0.2878325540737353,0.2566580675326795,0.2271311785783865,0.3321208615212588,0.2881764174654521,0.4222626174595347,0.3261181592897448,0.4146210635734726,0.2439864031774394,0.3806687984804021,0.1664538868974815,0.2590356554822254,0.2802990904683516,0.2611642800373652,0.2766176758140249,0.346440428568437,0.2499342275104912,0.4196957110173612,0.2077566624699236,0.3202048540003617,0.3717942462802622,0.2843400979651368,0.2315672924454631,0.2967749827743465
bio_metrics_geometry_cell_distance_corr_std,0.0274875220521965,0.0294221705676833,0.0126067721010825,0.0198124170905819,0.0133480828847043,0.0405333063593227,0.04285095247876,0.0514136729665883,0.0341479005913161,0.0107918474955692,0.0133351070305882,0.018729829884629,0.0132678560651751,0.0096791599405581,0.0442363202582158,0.0168501777684444,0.0593111693614815,0.0357114143235333,0.0156130101234812,0.0221386652774911,0.0222614365288486,0.0453937105650732,0.0265908239374261,0.0469364668082261,0.0331748070916732,0.0380268768340085,0.0153678962405028,0.0214597759665544,0.0356275142946211,0.0227670938627633,0.022469388072744,0.0528438441478798,0.0126701480395626,0.0443866752339184,0.0257231382154763,0.0117148166010555,0.0507378378837369,0.0337490972667606,0.0218631752123812,0.0297920877378968,0.0223181937953377,0.0309291151663307
bio_metrics_geometry_truthworthiness_mean,0.8274888734722873,0.8677064536597417,0.6522811733546412,0.8302900527555008,0.7110495459616545,0.6432473193136883,0.6665574277094036,0.6948740510357057,0.5507683865999632,0.5781865517960956,0.6376098119839708,0.7018606609928482,0.6856618962255714,0.6795298603027424,0.8852911519006881,0.8261516413972372,0.5953892569360694,0.7413438879908608,0.705215042055227,0.8405848448863527,0.8927657932279439,0.7666337300457722,0.8654406993718704,0.7398612254411469,0.7097821693075369,0.7612544040391409,0.6780401042882891,0.744199756892796,0.6445023738698221,0.7356165672237834,0.7286223662539668,0.6874558723243613,0.6862613234623538,0.8899095360411345,0.750050772344597,0.9172004551200106,0.7320961239702999,0.7686231220747568,0.859091771997553,0.7967252899854865,0.7164683958784069,0.7438648061117934
bio_metrics_geometry_truthworthiness_std,0.008272942024415,0.0081822154683621,0.0084234433776671,0.0088299622553803,0.0064480070008975,0.0242767939978113,0.0076987935458586,0.0036058951453647,0.0080070628169495,0.0042599498308518,0.0018359311192112,0.0109961793411995,0.0068092649855941,0.0101519380062022,0.0080277878318623,0.0089669708536235,0.0070441899855493,0.0111883972900694,0.0081840272925112,0.0067605933026836,0.0070681833617996,0.0096068865791282,0.0075842009173876,0.0083674792438993,0.0126916746146537,0.0089319567749833,0.0140122547507669,0.0084845432789728,0.0164814967455879,0.0074957278831914,0.0063265104179978,0.0122056700941764,0.0064393212416646,0.0088128886912504,0.0060639567889702,0.0031284924439542,0.0059657631925794,0.0041471329088577,0.0094626159555898,0.0135510311036642,0.0216589652819616,0.0045158570714349
bio_metrics_geometry_truthworthiness_decay_mean,-0.1481640409171649,-0.0855439533311872,-0.0149466136391981,-0.0742118101642338,-0.0217600861544203,-0.0322105799636548,-0.0292502910660372,-0.1197221754139581,0.0037579277740829,-0.0120985969467385,-0.0268363648211567,-0.0346984831844887,-0.0343570119568605,-0.0258973389836469,-0.1165613800012096,-0.0964365001613214,-0.0212686360268091,-0.0593927750053713,-0.0245143823254481,-0.124979773719011,-0.1236964549919031,-0.0839504846109432,-0.1158308461223508,-0.0371635348555309,-0.018947767741784,-0.0529084801113277,-0.0164160493596776,-0.0189576026542535,-0.0230760042840629,-0.0270827581250896,-0.0243138409569299,-0.0081122287348209,-0.104795272292457,-0.0843901271106351,-0.0404960013386328,-0.1031712414459951,-0.0538245880667361,-0.0628140673693214,-0.0680936516468921,-0.0639147312146618,-0.0504433073568169,-0.0257331809651959
bio_metrics_geometry_truthworthiness_decay_std,0.0076489353727907,0.0084794746345041,0.0029481183275705,0.0069133740966037,0.0019912018896369,0.0021115714331803,0.0027833039478934,0.0049436800167569,0.0028892999264131,0.0031129332545375,0.0025347590682145,0.0028248961978262,0.001167191725354,0.0008739000082723,0.0053009295987999,0.0046741377672465,0.0092602519699471,0.0105876784322541,0.0032935774422639,0.0037593492082585,0.0053517567447457,0.0095590106589387,0.007069373577359,0.0072206312533539,0.0039966601503836,0.0066906300341078,0.0033506374545255,0.0058471306732782,0.0017472023804578,0.003112629006458,0.0037378160092155,0.0006297278034286,0.0073629279562426,0.0046670819398624,0.0014305517853888,0.0048840875286695,0.0134527917205682,0.0077927146456381,0.0047209541524832,0.0083955206079178,0.0045553367191965,0.0030694983559287
bio_metrics_scgraph_scGraph_Rank_PCA,0.780952380952381,0.6571428571428573,0.8476190476190477,0.8190476190476191,0.8095238095238096,0.8380952380952382,0.7714285714285715,0.7333333333333334,0.7619047619047619,0.761904761904762,0.942857142857143,0.8380952380952382,0.8857142857142858,0.8190476190476191,0.6095238095238096,0.6761904761904761,0.6952380952380953,0.4476190476190476,0.8285714285714286,0.8476190476190477,0.8285714285714286,0.5428571428571429,0.8380952380952382,0.7333333333333334,0.7904761904761907,0.7142857142857143,0.6761904761904761,0.7333333333333334,0.7619047619047619,0.8666666666666668,0.8761904761904763,0.7714285714285715,0.5428571428571428,0.923809523809524,0.8380952380952382,0.8190476190476191,0.8380952380952382,0.8380952380952382,0.8095238095238096,0.7333333333333334,0.7904761904761904,0.7904761904761907
bio_metrics_scgraph_scGraph_Corr_PCA,0.838508469942676,0.7419803503728687,0.9015999335248992,0.9464171149641696,0.9474313538874944,0.9338243184330064,0.9054216759959702,0.7542211134937564,0.8575663294253425,0.89817319309024,0.9738058857451628,0.959396526388537,0.8750897178869073,0.9445183053259664,0.6276031593960163,0.7619464594018545,0.7372029329400599,0.6130012523039053,0.8759501227376355,0.9328532620544072,0.9475155493995584,0.5885929722657278,0.9410856122515292,0.6915386038621811,0.8332009511431081,0.7725102146061954,0.881055485609942,0.8693057206901532,0.8630491170796262,0.9647361406091072,0.908346785497007,0.9293505703506414,0.7077925313264416,0.93653207616068,0.9101055430291706,0.8820148907111736,0.9444576096406196,0.9501964984663124,0.88027092912531,0.8116305246244725,0.9162041369779556,0.843244837711834
bio_metrics_scgraph_scGraph_Corr_Weighted,0.5121315393023789,0.3732689832532058,0.66314356098365,0.702579763964566,0.7012331951000722,0.6421846794449699,0.613936977078887,0.5046991130885797,0.5468641541630761,0.8182432411398733,0.903352918053775,0.7571659931058891,0.7139330451808146,0.6682756757389484,0.1547473065401204,0.3687925591405699,0.3878144702070252,-0.0277077055088074,0.7055138012064592,0.6424412106256666,0.732728463677251,0.1819672507262984,0.6660422098626024,0.5154137656760581,0.573646566433767,0.475006182486664,0.7564134123670706,0.6020178378720069,0.5430567178266029,0.8167838020490424,0.7650297505628726,0.636350221087254,0.2552389613718484,0.8580092989348743,0.6132515643456699,0.7014323297513624,0.8922473097920472,0.7499533424993371,0.6773477048877551,0.3648853497127204,0.7686682317162484,0.6029996681163015
